participantId,langAbv,lang,trialNum,termNum,colorNum,name,displayName,match,colorSpace,r,g,b,rgbSet,studyVersion,instructionsLocale,browserLocale,background
fd6cf895-96ab-4005-97c2-481760ccc881,es,Spanish (español),1,3,0,verdeazulado,verde azulado,somewhat,p3,0.40342,0.706425,0.793734,full,2.1.2,en,es,white
fd6cf895-96ab-4005-97c2-481760ccc881,es,Spanish (español),1,3,1,verdeazulado,verde azulado,no,p3,0.197708,0.291867,0.0340591,full,2.1.2,en,es,white
fd6cf895-96ab-4005-97c2-481760ccc881,es,Spanish (español),1,3,2,verdeazulado,verde azulado,no,p3,0.320777,0.316175,0.245941,full,2.1.2,en,es,white
fd6cf895-96ab-4005-97c2-481760ccc881,es,Spanish (español),1,3,3,verdeazulado,verde azulado,no,p3,0.527111,0.0330083,0.148561,full,2.1.2,en,es,white
fd6cf895-96ab-4005-97c2-481760ccc881,es,Spanish (español),1,3,4,verdeazulado,verde azulado,no,p3,0.0917301,0.150025,0.203557,full,2.1.2,en,es,white
fd6cf895-96ab-4005-97c2-481760ccc881,es,Spanish (español),1,3,5,verdeazulado,verde azulado,no,p3,0.921702,0.0767305,0.938055,full,2.1.2,en,es,white
fd6cf895-96ab-4005-97c2-481760ccc881,es,Spanish (español),1,3,6,verdeazulado,verde azulado,no,p3,0.269702,0.256424,0.422479,full,2.1.2,en,es,white
fd6cf895-96ab-4005-97c2-481760ccc881,es,Spanish (español),1,3,7,verdeazulado,verde azulado,no,p3,0.698725,0.922064,0.270142,full,2.1.2,en,es,white
fd6cf895-96ab-4005-97c2-481760ccc881,es,Spanish (español),3,0,0,verdeagua,verde agua,no,p3,0.93548,0.928706,0.63278,full,2.1.2,en,es,white
fd6cf895-96ab-4005-97c2-481760ccc881,es,Spanish (español),3,0,1,verdeagua,verde agua,no,p3,0.854792,0.442359,0.221254,full,2.1.2,en,es,white
fd6cf895-96ab-4005-97c2-481760ccc881,es,Spanish (español),3,0,2,verdeagua,verde agua,no,p3,0.846003,0.776676,0.271966,full,2.1.2,en,es,white
fd6cf895-96ab-4005-97c2-481760ccc881,es,Spanish (español),3,0,3,verdeagua,verde agua,no,p3,0.588938,0.542124,0.50535,full,2.1.2,en,es,white
fd6cf895-96ab-4005-97c2-481760ccc881,es,Spanish (español),3,0,4,verdeagua,verde agua,somewhat,p3,0.254987,0.454982,0.467097,full,2.1.2,en,es,white
fd6cf895-96ab-4005-97c2-481760ccc881,es,Spanish (español),3,0,5,verdeagua,verde agua,no,p3,0.808383,0.495898,0.590136,full,2.1.2,en,es,white
fd6cf895-96ab-4005-97c2-481760ccc881,es,Spanish (español),3,0,6,verdeagua,verde agua,no,p3,0.775026,0.543605,0.961048,full,2.1.2,en,es,white
fd6cf895-96ab-4005-97c2-481760ccc881,es,Spanish (español),3,0,7,verdeagua,verde agua,somewhat,p3,0.700647,0.828223,0.772118,full,2.1.2,en,es,white
fd6cf895-96ab-4005-97c2-481760ccc881,es,Spanish (español),3,1,0,fucsia,fucsia,no,p3,0.93548,0.928706,0.63278,full,2.1.2,en,es,white
fd6cf895-96ab-4005-97c2-481760ccc881,es,Spanish (español),3,1,1,fucsia,fucsia,no,p3,0.854792,0.442359,0.221254,full,2.1.2,en,es,white
fd6cf895-96ab-4005-97c2-481760ccc881,es,Spanish (español),3,1,2,fucsia,fucsia,no,p3,0.846003,0.776676,0.271966,full,2.1.2,en,es,white
