participantId,lang,trialNum,termNum,colorNum,name,displayName,match,colorSpace,r,g,b,rgbSet,studyVersion,locale,background
109d51a0-491c-46f9-9534-4b8e059834a8,English (English),3,3,0,blue,blue,no,p3,0.927507,0.333299,0.7408,full,2.0.2,en,white
109d51a0-491c-46f9-9534-4b8e059834a8,English (English),3,3,1,blue,blue,yes,p3,0.296493,0.850659,0.983712,full,2.0.2,en,white
109d51a0-491c-46f9-9534-4b8e059834a8,English (English),3,3,2,blue,blue,no,p3,0.560759,0.484035,0.778388,full,2.0.2,en,white
109d51a0-491c-46f9-9534-4b8e059834a8,English (English),3,3,3,blue,blue,no,p3,0.464593,0.222368,0.980482,full,2.0.2,en,white
109d51a0-491c-46f9-9534-4b8e059834a8,English (English),3,3,4,blue,blue,no,p3,0.391113,0.128586,0.220773,full,2.0.2,en,white
109d51a0-491c-46f9-9534-4b8e059834a8,English (English),3,3,5,blue,blue,yes,p3,0.420142,0.612902,0.907063,full,2.0.2,en,white
109d51a0-491c-46f9-9534-4b8e059834a8,English (English),3,3,6,blue,blue,yes,p3,0.0705739,0.534222,0.683652,full,2.0.2,en,white
109d51a0-491c-46f9-9534-4b8e059834a8,English (English),3,3,7,blue,blue,no,p3,0.947901,0.415381,0.510365,full,2.0.2,en,white
109d51a0-491c-46f9-9534-4b8e059834a8,English (English),5,0,0,black,black,no,p3,0.385377,0.310232,0.103046,full,2.0.2,en,white
109d51a0-491c-46f9-9534-4b8e059834a8,English (English),5,0,1,black,black,no,p3,0.0962979,0.116858,0.512423,full,2.0.2,en,white
109d51a0-491c-46f9-9534-4b8e059834a8,English (English),5,0,2,black,black,no,p3,0.74487,0.277129,0.284579,full,2.0.2,en,white
109d51a0-491c-46f9-9534-4b8e059834a8,English (English),5,0,3,black,black,no,p3,0.895323,0.541292,0.204085,full,2.0.2,en,white
109d51a0-491c-46f9-9534-4b8e059834a8,English (English),5,0,4,black,black,no,p3,0.184137,0.591804,0.508902,full,2.0.2,en,white
109d51a0-491c-46f9-9534-4b8e059834a8,English (English),5,0,5,black,black,no,p3,0.854687,0.589033,0.83723,full,2.0.2,en,white
109d51a0-491c-46f9-9534-4b8e059834a8,English (English),5,0,6,black,black,no,p3,0.706172,0.470461,0.501338,full,2.0.2,en,white
109d51a0-491c-46f9-9534-4b8e059834a8,English (English),5,0,7,black,black,no,p3,0.831538,0.746912,0.943367,full,2.0.2,en,white
109d51a0-491c-46f9-9534-4b8e059834a8,English (English),5,1,0,darkviolet,dark violet,no,p3,0.385377,0.310232,0.103046,full,2.0.2,en,white
109d51a0-491c-46f9-9534-4b8e059834a8,English (English),5,1,1,darkviolet,dark violet,somewhat,p3,0.0962979,0.116858,0.512423,full,2.0.2,en,white
109d51a0-491c-46f9-9534-4b8e059834a8,English (English),5,1,2,darkviolet,dark violet,no,p3,0.74487,0.277129,0.284579,full,2.0.2,en,white
109d51a0-491c-46f9-9534-4b8e059834a8,English (English),5,1,3,darkviolet,dark violet,no,p3,0.895323,0.541292,0.204085,full,2.0.2,en,white
109d51a0-491c-46f9-9534-4b8e059834a8,English (English),5,1,4,darkviolet,dark violet,no,p3,0.184137,0.591804,0.508902,full,2.0.2,en,white
109d51a0-491c-46f9-9534-4b8e059834a8,English (English),5,1,5,darkviolet,dark violet,no,p3,0.854687,0.589033,0.83723,full,2.0.2,en,white
109d51a0-491c-46f9-9534-4b8e059834a8,English (English),5,1,6,darkviolet,dark violet,no,p3,0.706172,0.470461,0.501338,full,2.0.2,en,white
109d51a0-491c-46f9-9534-4b8e059834a8,English (English),5,1,7,darkviolet,dark violet,no,p3,0.831538,0.746912,0.943367,full,2.0.2,en,white
109d51a0-491c-46f9-9534-4b8e059834a8,English (English),5,2,0,forestgreen,forest green,no,p3,0.385377,0.310232,0.103046,full,2.0.2,en,white
109d51a0-491c-46f9-9534-4b8e059834a8,English (English),5,2,1,forestgreen,forest green,no,p3,0.0962979,0.116858,0.512423,full,2.0.2,en,white
109d51a0-491c-46f9-9534-4b8e059834a8,English (English),5,2,2,forestgreen,forest green,no,p3,0.74487,0.277129,0.284579,full,2.0.2,en,white
109d51a0-491c-46f9-9534-4b8e059834a8,English (English),5,2,3,forestgreen,forest green,no,p3,0.895323,0.541292,0.204085,full,2.0.2,en,white
109d51a0-491c-46f9-9534-4b8e059834a8,English (English),5,2,4,forestgreen,forest green,yes,p3,0.184137,0.591804,0.508902,full,2.0.2,en,white
109d51a0-491c-46f9-9534-4b8e059834a8,English (English),5,2,5,forestgreen,forest green,no,p3,0.854687,0.589033,0.83723,full,2.0.2,en,white
109d51a0-491c-46f9-9534-4b8e059834a8,English (English),5,2,6,forestgreen,forest green,no,p3,0.706172,0.470461,0.501338,full,2.0.2,en,white
109d51a0-491c-46f9-9534-4b8e059834a8,English (English),5,2,7,forestgreen,forest green,no,p3,0.831538,0.746912,0.943367,full,2.0.2,en,white
109d51a0-491c-46f9-9534-4b8e059834a8,English (English),5,3,0,darkgreen,dark green,no,p3,0.385377,0.310232,0.103046,full,2.0.2,en,white
109d51a0-491c-46f9-9534-4b8e059834a8,English (English),5,3,1,darkgreen,dark green,no,p3,0.0962979,0.116858,0.512423,full,2.0.2,en,white
109d51a0-491c-46f9-9534-4b8e059834a8,English (English),5,3,2,darkgreen,dark green,no,p3,0.74487,0.277129,0.284579,full,2.0.2,en,white
109d51a0-491c-46f9-9534-4b8e059834a8,English (English),5,3,3,darkgreen,dark green,no,p3,0.895323,0.541292,0.204085,full,2.0.2,en,white
109d51a0-491c-46f9-9534-4b8e059834a8,English (English),5,3,4,darkgreen,dark green,yes,p3,0.184137,0.591804,0.508902,full,2.0.2,en,white
109d51a0-491c-46f9-9534-4b8e059834a8,English (English),5,3,5,darkgreen,dark green,no,p3,0.854687,0.589033,0.83723,full,2.0.2,en,white
109d51a0-491c-46f9-9534-4b8e059834a8,English (English),5,3,6,darkgreen,dark green,no,p3,0.706172,0.470461,0.501338,full,2.0.2,en,white
109d51a0-491c-46f9-9534-4b8e059834a8,English (English),5,3,7,darkgreen,dark green,no,p3,0.831538,0.746912,0.943367,full,2.0.2,en,white
d41bf1a8-5300-4898-a1e0-2fb47fcf71da,English (English),1,0,0,pastelgreen,pastel green,no,p3,0.490675,0.202234,0.516324,full,2.0.2,en,white
d41bf1a8-5300-4898-a1e0-2fb47fcf71da,English (English),1,0,1,pastelgreen,pastel green,no,p3,0.267232,0.373382,0.409047,full,2.0.2,en,white
d41bf1a8-5300-4898-a1e0-2fb47fcf71da,English (English),1,0,2,pastelgreen,pastel green,no,p3,0.0991574,0.140648,0.368012,full,2.0.2,en,white
d41bf1a8-5300-4898-a1e0-2fb47fcf71da,English (English),1,0,3,pastelgreen,pastel green,no,p3,0.549024,0.431585,0.141026,full,2.0.2,en,white
d41bf1a8-5300-4898-a1e0-2fb47fcf71da,English (English),1,0,4,pastelgreen,pastel green,somewhat,p3,0.454457,0.564778,0.517122,full,2.0.2,en,white
d41bf1a8-5300-4898-a1e0-2fb47fcf71da,English (English),1,0,5,pastelgreen,pastel green,no,p3,0.578331,0.591191,0.905708,full,2.0.2,en,white
d41bf1a8-5300-4898-a1e0-2fb47fcf71da,English (English),1,0,6,pastelgreen,pastel green,no,p3,0.812408,0.613466,0.394237,full,2.0.2,en,white
d41bf1a8-5300-4898-a1e0-2fb47fcf71da,English (English),1,0,7,pastelgreen,pastel green,no,p3,0.65608,0.732629,0.808609,full,2.0.2,en,white
d41bf1a8-5300-4898-a1e0-2fb47fcf71da,English (English),1,1,0,red,red,no,p3,0.490675,0.202234,0.516324,full,2.0.2,en,white
d41bf1a8-5300-4898-a1e0-2fb47fcf71da,English (English),1,1,1,red,red,no,p3,0.267232,0.373382,0.409047,full,2.0.2,en,white
d41bf1a8-5300-4898-a1e0-2fb47fcf71da,English (English),1,1,2,red,red,no,p3,0.0991574,0.140648,0.368012,full,2.0.2,en,white
d41bf1a8-5300-4898-a1e0-2fb47fcf71da,English (English),1,1,3,red,red,no,p3,0.549024,0.431585,0.141026,full,2.0.2,en,white
d41bf1a8-5300-4898-a1e0-2fb47fcf71da,English (English),1,1,4,red,red,no,p3,0.454457,0.564778,0.517122,full,2.0.2,en,white
d41bf1a8-5300-4898-a1e0-2fb47fcf71da,English (English),1,1,5,red,red,no,p3,0.578331,0.591191,0.905708,full,2.0.2,en,white
d41bf1a8-5300-4898-a1e0-2fb47fcf71da,English (English),1,1,6,red,red,no,p3,0.812408,0.613466,0.394237,full,2.0.2,en,white
d41bf1a8-5300-4898-a1e0-2fb47fcf71da,English (English),1,1,7,red,red,no,p3,0.65608,0.732629,0.808609,full,2.0.2,en,white
d41bf1a8-5300-4898-a1e0-2fb47fcf71da,English (English),1,2,0,redbrown,red brown,no,p3,0.490675,0.202234,0.516324,full,2.0.2,en,white
d41bf1a8-5300-4898-a1e0-2fb47fcf71da,English (English),1,2,1,redbrown,red brown,no,p3,0.267232,0.373382,0.409047,full,2.0.2,en,white
d41bf1a8-5300-4898-a1e0-2fb47fcf71da,English (English),1,2,2,redbrown,red brown,no,p3,0.0991574,0.140648,0.368012,full,2.0.2,en,white
d41bf1a8-5300-4898-a1e0-2fb47fcf71da,English (English),1,2,3,redbrown,red brown,no,p3,0.549024,0.431585,0.141026,full,2.0.2,en,white
d41bf1a8-5300-4898-a1e0-2fb47fcf71da,English (English),1,2,4,redbrown,red brown,no,p3,0.454457,0.564778,0.517122,full,2.0.2,en,white
d41bf1a8-5300-4898-a1e0-2fb47fcf71da,English (English),1,2,5,redbrown,red brown,no,p3,0.578331,0.591191,0.905708,full,2.0.2,en,white
d41bf1a8-5300-4898-a1e0-2fb47fcf71da,English (English),1,2,6,redbrown,red brown,no,p3,0.812408,0.613466,0.394237,full,2.0.2,en,white
d41bf1a8-5300-4898-a1e0-2fb47fcf71da,English (English),1,2,7,redbrown,red brown,no,p3,0.65608,0.732629,0.808609,full,2.0.2,en,white
d41bf1a8-5300-4898-a1e0-2fb47fcf71da,English (English),1,3,0,brown,brown,no,p3,0.490675,0.202234,0.516324,full,2.0.2,en,white
d41bf1a8-5300-4898-a1e0-2fb47fcf71da,English (English),1,3,1,brown,brown,no,p3,0.267232,0.373382,0.409047,full,2.0.2,en,white
d41bf1a8-5300-4898-a1e0-2fb47fcf71da,English (English),1,3,2,brown,brown,no,p3,0.0991574,0.140648,0.368012,full,2.0.2,en,white
d41bf1a8-5300-4898-a1e0-2fb47fcf71da,English (English),1,3,3,brown,brown,somewhat,p3,0.549024,0.431585,0.141026,full,2.0.2,en,white
d41bf1a8-5300-4898-a1e0-2fb47fcf71da,English (English),1,3,4,brown,brown,no,p3,0.454457,0.564778,0.517122,full,2.0.2,en,white
d41bf1a8-5300-4898-a1e0-2fb47fcf71da,English (English),1,3,5,brown,brown,no,p3,0.578331,0.591191,0.905708,full,2.0.2,en,white
d41bf1a8-5300-4898-a1e0-2fb47fcf71da,English (English),1,3,6,brown,brown,no,p3,0.812408,0.613466,0.394237,full,2.0.2,en,white
d41bf1a8-5300-4898-a1e0-2fb47fcf71da,English (English),1,3,7,brown,brown,no,p3,0.65608,0.732629,0.808609,full,2.0.2,en,white
d41bf1a8-5300-4898-a1e0-2fb47fcf71da,English (English),3,0,0,darkgreen,dark green,yes,p3,0.320089,0.447912,0.155166,full,2.0.2,en,white
d41bf1a8-5300-4898-a1e0-2fb47fcf71da,English (English),3,0,1,darkgreen,dark green,no,p3,0.562809,0.182967,0.176002,full,2.0.2,en,white
d41bf1a8-5300-4898-a1e0-2fb47fcf71da,English (English),3,0,2,darkgreen,dark green,no,p3,0.628395,0.677547,0.157692,full,2.0.2,en,white
d41bf1a8-5300-4898-a1e0-2fb47fcf71da,English (English),3,0,3,darkgreen,dark green,no,p3,0.239255,0.168229,0.67988,full,2.0.2,en,white
d41bf1a8-5300-4898-a1e0-2fb47fcf71da,English (English),3,0,4,darkgreen,dark green,no,p3,0.173171,0.838621,0.95471,full,2.0.2,en,white
d41bf1a8-5300-4898-a1e0-2fb47fcf71da,English (English),3,0,5,darkgreen,dark green,no,p3,0.372528,0.904463,0.119161,full,2.0.2,en,white
d41bf1a8-5300-4898-a1e0-2fb47fcf71da,English (English),3,0,6,darkgreen,dark green,no,p3,0.342001,0.295478,0.545888,full,2.0.2,en,white
d41bf1a8-5300-4898-a1e0-2fb47fcf71da,English (English),3,0,7,darkgreen,dark green,no,p3,0.64519,0.235873,0.832093,full,2.0.2,en,white
d41bf1a8-5300-4898-a1e0-2fb47fcf71da,English (English),3,1,0,highlighteryellow,highlighter yellow,no,p3,0.320089,0.447912,0.155166,full,2.0.2,en,white
d41bf1a8-5300-4898-a1e0-2fb47fcf71da,English (English),3,1,1,highlighteryellow,highlighter yellow,no,p3,0.562809,0.182967,0.176002,full,2.0.2,en,white
d41bf1a8-5300-4898-a1e0-2fb47fcf71da,English (English),3,1,2,highlighteryellow,highlighter yellow,no,p3,0.628395,0.677547,0.157692,full,2.0.2,en,white
d41bf1a8-5300-4898-a1e0-2fb47fcf71da,English (English),3,1,3,highlighteryellow,highlighter yellow,no,p3,0.239255,0.168229,0.67988,full,2.0.2,en,white
d41bf1a8-5300-4898-a1e0-2fb47fcf71da,English (English),3,1,4,highlighteryellow,highlighter yellow,no,p3,0.173171,0.838621,0.95471,full,2.0.2,en,white
d41bf1a8-5300-4898-a1e0-2fb47fcf71da,English (English),3,1,5,highlighteryellow,highlighter yellow,no,p3,0.372528,0.904463,0.119161,full,2.0.2,en,white
d41bf1a8-5300-4898-a1e0-2fb47fcf71da,English (English),3,1,6,highlighteryellow,highlighter yellow,no,p3,0.342001,0.295478,0.545888,full,2.0.2,en,white
d41bf1a8-5300-4898-a1e0-2fb47fcf71da,English (English),3,1,7,highlighteryellow,highlighter yellow,no,p3,0.64519,0.235873,0.832093,full,2.0.2,en,white
d41bf1a8-5300-4898-a1e0-2fb47fcf71da,English (English),3,2,0,cornflowerblue,cornflower blue,no,p3,0.320089,0.447912,0.155166,full,2.0.2,en,white
d41bf1a8-5300-4898-a1e0-2fb47fcf71da,English (English),3,2,1,cornflowerblue,cornflower blue,no,p3,0.562809,0.182967,0.176002,full,2.0.2,en,white
d41bf1a8-5300-4898-a1e0-2fb47fcf71da,English (English),3,2,2,cornflowerblue,cornflower blue,no,p3,0.628395,0.677547,0.157692,full,2.0.2,en,white
d41bf1a8-5300-4898-a1e0-2fb47fcf71da,English (English),3,2,3,cornflowerblue,cornflower blue,somewhat,p3,0.239255,0.168229,0.67988,full,2.0.2,en,white
d41bf1a8-5300-4898-a1e0-2fb47fcf71da,English (English),3,2,4,cornflowerblue,cornflower blue,no,p3,0.173171,0.838621,0.95471,full,2.0.2,en,white
d41bf1a8-5300-4898-a1e0-2fb47fcf71da,English (English),3,2,5,cornflowerblue,cornflower blue,no,p3,0.372528,0.904463,0.119161,full,2.0.2,en,white
d41bf1a8-5300-4898-a1e0-2fb47fcf71da,English (English),3,2,6,cornflowerblue,cornflower blue,somewhat,p3,0.342001,0.295478,0.545888,full,2.0.2,en,white
d41bf1a8-5300-4898-a1e0-2fb47fcf71da,English (English),3,2,7,cornflowerblue,cornflower blue,no,p3,0.64519,0.235873,0.832093,full,2.0.2,en,white
d41bf1a8-5300-4898-a1e0-2fb47fcf71da,English (English),3,3,0,turquoise,turquoise,no,p3,0.320089,0.447912,0.155166,full,2.0.2,en,white
d41bf1a8-5300-4898-a1e0-2fb47fcf71da,English (English),3,3,1,turquoise,turquoise,no,p3,0.562809,0.182967,0.176002,full,2.0.2,en,white
d41bf1a8-5300-4898-a1e0-2fb47fcf71da,English (English),3,3,2,turquoise,turquoise,no,p3,0.628395,0.677547,0.157692,full,2.0.2,en,white
d41bf1a8-5300-4898-a1e0-2fb47fcf71da,English (English),3,3,3,turquoise,turquoise,no,p3,0.239255,0.168229,0.67988,full,2.0.2,en,white
d41bf1a8-5300-4898-a1e0-2fb47fcf71da,English (English),3,3,4,turquoise,turquoise,somewhat,p3,0.173171,0.838621,0.95471,full,2.0.2,en,white
d41bf1a8-5300-4898-a1e0-2fb47fcf71da,English (English),3,3,5,turquoise,turquoise,no,p3,0.372528,0.904463,0.119161,full,2.0.2,en,white
d41bf1a8-5300-4898-a1e0-2fb47fcf71da,English (English),3,3,6,turquoise,turquoise,no,p3,0.342001,0.295478,0.545888,full,2.0.2,en,white
d41bf1a8-5300-4898-a1e0-2fb47fcf71da,English (English),3,3,7,turquoise,turquoise,no,p3,0.64519,0.235873,0.832093,full,2.0.2,en,white
d41bf1a8-5300-4898-a1e0-2fb47fcf71da,English (English),5,0,0,mauve,mauve,no,p3,0.318675,0.450573,0.892172,full,2.0.2,en,white
d41bf1a8-5300-4898-a1e0-2fb47fcf71da,English (English),5,0,1,mauve,mauve,no,p3,0.949632,0.58818,0.99798,full,2.0.2,en,white
d41bf1a8-5300-4898-a1e0-2fb47fcf71da,English (English),5,0,2,mauve,mauve,yes,p3,0.66797,0.430949,0.740076,full,2.0.2,en,white
d41bf1a8-5300-4898-a1e0-2fb47fcf71da,English (English),5,0,3,mauve,mauve,no,p3,0.928193,0.949811,0.531281,full,2.0.2,en,white
d41bf1a8-5300-4898-a1e0-2fb47fcf71da,English (English),5,0,4,mauve,mauve,no,p3,0.0399942,0.00283817,0.0204522,full,2.0.2,en,white
d41bf1a8-5300-4898-a1e0-2fb47fcf71da,English (English),5,0,5,mauve,mauve,no,p3,0.303338,0.171261,0.934073,full,2.0.2,en,white
d41bf1a8-5300-4898-a1e0-2fb47fcf71da,English (English),5,0,6,mauve,mauve,no,p3,0.61306,0.861005,0.351949,full,2.0.2,en,white
d41bf1a8-5300-4898-a1e0-2fb47fcf71da,English (English),5,0,7,mauve,mauve,no,p3,0.992758,0.34212,0.220549,full,2.0.2,en,white
d41bf1a8-5300-4898-a1e0-2fb47fcf71da,English (English),5,1,0,green,green,no,p3,0.318675,0.450573,0.892172,full,2.0.2,en,white
d41bf1a8-5300-4898-a1e0-2fb47fcf71da,English (English),5,1,1,green,green,no,p3,0.949632,0.58818,0.99798,full,2.0.2,en,white
d41bf1a8-5300-4898-a1e0-2fb47fcf71da,English (English),5,1,2,green,green,no,p3,0.66797,0.430949,0.740076,full,2.0.2,en,white
d41bf1a8-5300-4898-a1e0-2fb47fcf71da,English (English),5,1,3,green,green,no,p3,0.928193,0.949811,0.531281,full,2.0.2,en,white
d41bf1a8-5300-4898-a1e0-2fb47fcf71da,English (English),5,1,4,green,green,no,p3,0.0399942,0.00283817,0.0204522,full,2.0.2,en,white
d41bf1a8-5300-4898-a1e0-2fb47fcf71da,English (English),5,1,5,green,green,no,p3,0.303338,0.171261,0.934073,full,2.0.2,en,white
d41bf1a8-5300-4898-a1e0-2fb47fcf71da,English (English),5,1,6,green,green,yes,p3,0.61306,0.861005,0.351949,full,2.0.2,en,white
d41bf1a8-5300-4898-a1e0-2fb47fcf71da,English (English),5,1,7,green,green,no,p3,0.992758,0.34212,0.220549,full,2.0.2,en,white
d41bf1a8-5300-4898-a1e0-2fb47fcf71da,English (English),5,2,0,neon,neon,no,p3,0.318675,0.450573,0.892172,full,2.0.2,en,white
d41bf1a8-5300-4898-a1e0-2fb47fcf71da,English (English),5,2,1,neon,neon,somewhat,p3,0.949632,0.58818,0.99798,full,2.0.2,en,white
d41bf1a8-5300-4898-a1e0-2fb47fcf71da,English (English),5,2,2,neon,neon,no,p3,0.66797,0.430949,0.740076,full,2.0.2,en,white
d41bf1a8-5300-4898-a1e0-2fb47fcf71da,English (English),5,2,3,neon,neon,somewhat,p3,0.928193,0.949811,0.531281,full,2.0.2,en,white
d41bf1a8-5300-4898-a1e0-2fb47fcf71da,English (English),5,2,4,neon,neon,no,p3,0.0399942,0.00283817,0.0204522,full,2.0.2,en,white
d41bf1a8-5300-4898-a1e0-2fb47fcf71da,English (English),5,2,5,neon,neon,somewhat,p3,0.303338,0.171261,0.934073,full,2.0.2,en,white
d41bf1a8-5300-4898-a1e0-2fb47fcf71da,English (English),5,2,6,neon,neon,somewhat,p3,0.61306,0.861005,0.351949,full,2.0.2,en,white
d41bf1a8-5300-4898-a1e0-2fb47fcf71da,English (English),5,2,7,neon,neon,yes,p3,0.992758,0.34212,0.220549,full,2.0.2,en,white
d41bf1a8-5300-4898-a1e0-2fb47fcf71da,English (English),5,3,0,magenta,magenta,no,p3,0.318675,0.450573,0.892172,full,2.0.2,en,white
d41bf1a8-5300-4898-a1e0-2fb47fcf71da,English (English),5,3,1,magenta,magenta,no,p3,0.949632,0.58818,0.99798,full,2.0.2,en,white
d41bf1a8-5300-4898-a1e0-2fb47fcf71da,English (English),5,3,2,magenta,magenta,no,p3,0.66797,0.430949,0.740076,full,2.0.2,en,white
d41bf1a8-5300-4898-a1e0-2fb47fcf71da,English (English),5,3,3,magenta,magenta,no,p3,0.928193,0.949811,0.531281,full,2.0.2,en,white
d41bf1a8-5300-4898-a1e0-2fb47fcf71da,English (English),5,3,4,magenta,magenta,no,p3,0.0399942,0.00283817,0.0204522,full,2.0.2,en,white
d41bf1a8-5300-4898-a1e0-2fb47fcf71da,English (English),5,3,5,magenta,magenta,no,p3,0.303338,0.171261,0.934073,full,2.0.2,en,white
d41bf1a8-5300-4898-a1e0-2fb47fcf71da,English (English),5,3,6,magenta,magenta,no,p3,0.61306,0.861005,0.351949,full,2.0.2,en,white
d41bf1a8-5300-4898-a1e0-2fb47fcf71da,English (English),5,3,7,magenta,magenta,no,p3,0.992758,0.34212,0.220549,full,2.0.2,en,white
d9e0c464-a0be-4fc1-a11e-37135fcb0c5a,English (English),1,0,0,blue,blue,no,rgb,156,198,67,full,2.0.2,en,white
d9e0c464-a0be-4fc1-a11e-37135fcb0c5a,English (English),1,0,1,blue,blue,no,rgb,74,48,58,full,2.0.2,en,white
d9e0c464-a0be-4fc1-a11e-37135fcb0c5a,English (English),1,0,2,blue,blue,no,rgb,161,181,99,full,2.0.2,en,white
d9e0c464-a0be-4fc1-a11e-37135fcb0c5a,English (English),1,0,3,blue,blue,no,rgb,133,92,134,full,2.0.2,en,white
d9e0c464-a0be-4fc1-a11e-37135fcb0c5a,English (English),1,0,4,blue,blue,no,rgb,127,112,135,full,2.0.2,en,white
d9e0c464-a0be-4fc1-a11e-37135fcb0c5a,English (English),1,0,5,blue,blue,no,rgb,108,134,82,full,2.0.2,en,white
d9e0c464-a0be-4fc1-a11e-37135fcb0c5a,English (English),1,0,6,blue,blue,no,rgb,253,85,253,full,2.0.2,en,white
d9e0c464-a0be-4fc1-a11e-37135fcb0c5a,English (English),1,0,7,blue,blue,somewhat,rgb,45,46,80,full,2.0.2,en,white
d9e0c464-a0be-4fc1-a11e-37135fcb0c5a,English (English),1,1,0,navyblue,navy blue,no,rgb,156,198,67,full,2.0.2,en,white
d9e0c464-a0be-4fc1-a11e-37135fcb0c5a,English (English),1,1,1,navyblue,navy blue,no,rgb,74,48,58,full,2.0.2,en,white
d9e0c464-a0be-4fc1-a11e-37135fcb0c5a,English (English),1,1,2,navyblue,navy blue,no,rgb,161,181,99,full,2.0.2,en,white
d9e0c464-a0be-4fc1-a11e-37135fcb0c5a,English (English),1,1,3,navyblue,navy blue,no,rgb,133,92,134,full,2.0.2,en,white
d9e0c464-a0be-4fc1-a11e-37135fcb0c5a,English (English),1,1,4,navyblue,navy blue,no,rgb,127,112,135,full,2.0.2,en,white
d9e0c464-a0be-4fc1-a11e-37135fcb0c5a,English (English),1,1,5,navyblue,navy blue,no,rgb,108,134,82,full,2.0.2,en,white
d9e0c464-a0be-4fc1-a11e-37135fcb0c5a,English (English),1,1,6,navyblue,navy blue,no,rgb,253,85,253,full,2.0.2,en,white
d9e0c464-a0be-4fc1-a11e-37135fcb0c5a,English (English),1,1,7,navyblue,navy blue,somewhat,rgb,45,46,80,full,2.0.2,en,white
d9e0c464-a0be-4fc1-a11e-37135fcb0c5a,English (English),1,2,0,blueblack,blue black,no,rgb,156,198,67,full,2.0.2,en,white
d9e0c464-a0be-4fc1-a11e-37135fcb0c5a,English (English),1,2,1,blueblack,blue black,no,rgb,74,48,58,full,2.0.2,en,white
d9e0c464-a0be-4fc1-a11e-37135fcb0c5a,English (English),1,2,2,blueblack,blue black,no,rgb,161,181,99,full,2.0.2,en,white
d9e0c464-a0be-4fc1-a11e-37135fcb0c5a,English (English),1,2,3,blueblack,blue black,no,rgb,133,92,134,full,2.0.2,en,white
d9e0c464-a0be-4fc1-a11e-37135fcb0c5a,English (English),1,2,4,blueblack,blue black,no,rgb,127,112,135,full,2.0.2,en,white
d9e0c464-a0be-4fc1-a11e-37135fcb0c5a,English (English),1,2,5,blueblack,blue black,no,rgb,108,134,82,full,2.0.2,en,white
d9e0c464-a0be-4fc1-a11e-37135fcb0c5a,English (English),1,2,6,blueblack,blue black,no,rgb,253,85,253,full,2.0.2,en,white
d9e0c464-a0be-4fc1-a11e-37135fcb0c5a,English (English),1,2,7,blueblack,blue black,yes,rgb,45,46,80,full,2.0.2,en,white
d9e0c464-a0be-4fc1-a11e-37135fcb0c5a,English (English),1,3,0,grassgreen,grass green,somewhat,rgb,156,198,67,full,2.0.2,en,white
d9e0c464-a0be-4fc1-a11e-37135fcb0c5a,English (English),1,3,1,grassgreen,grass green,no,rgb,74,48,58,full,2.0.2,en,white
d9e0c464-a0be-4fc1-a11e-37135fcb0c5a,English (English),1,3,2,grassgreen,grass green,somewhat,rgb,161,181,99,full,2.0.2,en,white
d9e0c464-a0be-4fc1-a11e-37135fcb0c5a,English (English),1,3,3,grassgreen,grass green,no,rgb,133,92,134,full,2.0.2,en,white
d9e0c464-a0be-4fc1-a11e-37135fcb0c5a,English (English),1,3,4,grassgreen,grass green,no,rgb,127,112,135,full,2.0.2,en,white
d9e0c464-a0be-4fc1-a11e-37135fcb0c5a,English (English),1,3,5,grassgreen,grass green,no,rgb,108,134,82,full,2.0.2,en,white
d9e0c464-a0be-4fc1-a11e-37135fcb0c5a,English (English),1,3,6,grassgreen,grass green,no,rgb,253,85,253,full,2.0.2,en,white
d9e0c464-a0be-4fc1-a11e-37135fcb0c5a,English (English),1,3,7,grassgreen,grass green,no,rgb,45,46,80,full,2.0.2,en,white
d9e0c464-a0be-4fc1-a11e-37135fcb0c5a,English (English),3,0,0,green,green,no,rgb,118,60,134,full,2.0.2,en,white
d9e0c464-a0be-4fc1-a11e-37135fcb0c5a,English (English),3,0,1,green,green,no,rgb,219,187,72,full,2.0.2,en,white
d9e0c464-a0be-4fc1-a11e-37135fcb0c5a,English (English),3,0,2,green,green,yes,rgb,135,158,112,full,2.0.2,en,white
d9e0c464-a0be-4fc1-a11e-37135fcb0c5a,English (English),3,0,3,green,green,no,rgb,77,48,74,full,2.0.2,en,white
d9e0c464-a0be-4fc1-a11e-37135fcb0c5a,English (English),3,0,4,green,green,no,rgb,16,0,7,full,2.0.2,en,white
d9e0c464-a0be-4fc1-a11e-37135fcb0c5a,English (English),3,0,5,green,green,no,rgb,86,123,168,full,2.0.2,en,white
d9e0c464-a0be-4fc1-a11e-37135fcb0c5a,English (English),3,0,6,green,green,yes,rgb,159,193,118,full,2.0.2,en,white
d9e0c464-a0be-4fc1-a11e-37135fcb0c5a,English (English),3,0,7,green,green,no,rgb,137,71,94,full,2.0.2,en,white
d9e0c464-a0be-4fc1-a11e-37135fcb0c5a,English (English),3,1,0,peach,peach,no,rgb,118,60,134,full,2.0.2,en,white
d9e0c464-a0be-4fc1-a11e-37135fcb0c5a,English (English),3,1,1,peach,peach,somewhat,rgb,219,187,72,full,2.0.2,en,white
d9e0c464-a0be-4fc1-a11e-37135fcb0c5a,English (English),3,1,2,peach,peach,no,rgb,135,158,112,full,2.0.2,en,white
d9e0c464-a0be-4fc1-a11e-37135fcb0c5a,English (English),3,1,3,peach,peach,no,rgb,77,48,74,full,2.0.2,en,white
