lang,lang_abv,commonName,simplifiedName,numLineNames,avgHueRGBCode,numFullNames,avgFullColorRGBCode,avgFullL,avgFullA,avgFullB
German (Deutsch),de,schwarz,schwarz,0,,82,"rgb(29,26,28)",0.22037841364725105,0.00585321346199949,-0.0031555871746270178
German (Deutsch),de,senfgelb,senfgelb,7,"rgb(255, 210, 0)",10,,,,
German (Deutsch),de,türkis,turkis,141,"rgb(0, 255, 230)",146,"rgb(63,227,205)",0.8292509675161499,-0.13509536203590794,-0.003903386096499204
German (Deutsch),de,türkisblau,turkisblau,5,"rgb(0, 238, 255)",4,,,,
German (Deutsch),de,türkisgrün,turkisgrun,9,"rgb(0, 255, 170)",10,,,,
German (Deutsch),de,violet,violet,7,"rgb(151, 0, 255)",12,"rgb(130,55,196)",0.5109308760894168,0.1175334733697468,-0.1720960435850679
German (Deutsch),de,violett,violett,33,"rgb(175, 0, 255)",146,"rgb(148,73,189)",0.5505214547306085,0.12058135178709221,-0.13620505023604842
German (Deutsch),de,waldgrün,waldgrun,0,,22,"rgb(61,116,63)",0.5076655570161877,-0.08294029294743581,0.05891907974650012
German (Deutsch),de,weinrot,weinrot,0,,27,"rgb(149,48,81)",0.46796958273305717,0.1377063512739801,0.009984732335453939
German (Deutsch),de,zitronengelb,zitronengelb,7,"rgb(241, 255, 0)",1,,,,
