lang,lang_abv,commonName,simplifiedName,numLineNames,avgHueRGBCode,numFullNames,avgFullColorRGBCode,avgFullL,avgFullA,avgFullB
Spanish (español),es,verde lima,verdelima,14,"rgb(157, 255, 0)",23,"rgb(160,232,65)",0.8539774694944454,-0.13301810729337338,0.15612666347169546
Spanish (español),es,verde limón,verdelimon,24,"rgb(149, 255, 0)",34,"rgb(145,229,59)",0.8380789037907813,-0.14460846565334862,0.15626350414685472
Spanish (español),es,verde manzana,verdemanzana,6,"rgb(139, 255, 0)",12,"rgb(133,228,79)",0.8309384512315899,-0.148185233868582,0.14168861411910183
Spanish (español),es,verde menta,verdementa,9,"rgb(0, 255, 153)",9,,,,
Spanish (español),es,verde militar,verdemilitar,0,,21,"rgb(97,126,67)",0.5557028778065186,-0.059203995296007075,0.0695625755302902
Spanish (español),es,verde neon,verdeneon,3,,12,"rgb(119,244,72)",0.8619784698317232,-0.17590993057987284,0.1548283397177893
Spanish (español),es,verde oliva,verdeoliva,1,,27,"rgb(119,140,55)",0.6041204509792149,-0.05925461162689451,0.09666795707031446
Spanish (español),es,verde oscuro,verdeoscuro,1,,66,"rgb(44,103,58)",0.46139991049454687,-0.08126713383553931,0.04812401887358754
Spanish (español),es,verde pastel,verdepastel,3,,17,"rgb(163,235,158)",0.8726497432323892,-0.10045070572178112,0.0758447178971958
Spanish (español),es,vino,vino,0,,17,"rgb(111,28,65)",0.37393066259848906,0.12061869956202556,-0.0054288034583634456
Spanish (español),es,violeta,violeta,44,"rgb(195, 0, 255)",142,"rgb(152,72,192)",0.5552910943766699,0.12786811528423833,-0.13785206695128197
