lang,name,avgColorRGBCode,binPctCnt,totalColorFraction,langAbv,commonName,avgL,avgA,avgB,numFullNames,numLineNames
English (English),reddishorange,"rgb(243, 84, 35)",0.5792746668822597,0.00015827176690772128,en,reddish orange,57.592592592592595,59.07407407407406,58.333333333333336,22,14
English (English),apricot,"rgb(239, 178, 113)",1.196760731429075,0.0003269838064013867,en,apricot,76.85185185185188,14.814814814814813,41.4814814814815,33,3
English (English),skin,"rgb(234, 184, 142)",1.0870382751602272,0.0002970049932131769,en,skin,78.33333333333334,12.592592592592592,28.14814814814815,35,1
English (English),greenishgray,"rgb(136, 155, 132)",1.1909427525246945,0.0003253941946788784,en,greenish grey,62.037037037037024,-11.296296296296298,9.814814814814815,36,0
English (English),brownishgreen,"rgb(134, 134, 48)",1.1857324825676228,0.000323970623652356,en,brownish green,54.444444444444464,-11.666666666666666,44.62962962962964,36,0
English (English),pine,"rgb(51, 107, 62)",0.8875135536980044,0.00024249004199399033,en,pine,40.370370370370374,-29.074074074074066,19.629629629629626,36,0
English (English),coffee,"rgb(122, 77, 48)",1.720446950867766,0.0004700674729146903,en,coffee,37.22222222222221,15.740740740740742,24.999999999999996,36,0
English (English),charcoal,"rgb(68, 69, 74)",1.5914889728286474,0.0004348330526854229,en,charcoal,29.444444444444436,0.7407407407407409,-2.962962962962963,36,0
English (English),scarlett,"rgb(205, 43, 53)",0.5550050957227296,0.00015164073653626495,en,scarlett,45.52380952380953,61.90476190476188,35.42857142857144,24,11
English (English),midblue,"rgb(45, 115, 224)",0.3780838019533702,0.00010330158523316128,en,mid blue,49.71428571428574,17.523809523809522,-61.9047619047619,20,15
English (English),dullblue,"rgb(76, 123, 183)",0.7319228341044095,0.00019997891642196985,en,dull blue,50.85714285714287,1.9047619047619047,-36.19047619047619,32,3
English (English),dirtygreen,"rgb(122, 145, 60)",1.0365167704422449,0.00028320130339952053,en,dirty green,56.76190476190475,-21.714285714285705,41.71428571428572,34,1
English (English),darktan,"rgb(168, 132, 78)",1.1887397788625265,0.0003247922893067013,en,dark tan,57.523809523809526,7.047619047619048,34.095238095238095,35,0
English (English),darkbluegreen,"rgb(32, 97, 98)",1.1066932313397313,0.00030237519981959877,en,dark blue green,37.523809523809526,-19.809523809523807,-6.476190476190478,35,0
English (English),mulberry,"rgb(157, 56, 122)",0.9551350140068293,0.0002609658508215381,en,mulberry,40.1904761904762,49.14285714285715,-15.809523809523807,34,1
English (English),highlightergreen,"rgb(111, 245, 77)",0.3803632980662876,0.00010392439837876713,en,highlighter green,86.6666666666667,-65.88235294117649,66.66666666666669,23,11
English (English),ivory,"rgb(223, 222, 185)",1.4766554502458866,0.00040345777329122594,en,ivory,87.64705882352946,-5.686274509803924,18.039215686274506,32,2
English (English),highlighteryellow,"rgb(218, 248, 34)",0.3281033030398035,0.00008964571121306109,en,highlighter yellow,92.54901960784316,-32.54901960784314,86.07843137254905,15,19
English (English),golden,"rgb(228, 185, 48)",0.6343636503957994,0.00017332340174748624,en,golden,77.0588235294118,2.5490196078431375,69.80392156862746,21,13
English (English),cherry,"rgb(221, 27, 70)",0.4494359890178682,0.00012279671831089297,en,cherry,47.84313725490198,70.58823529411765,28.823529411764707,21,13
English (English),brightteal,"rgb(59, 234, 198)",0.42962166691981013,0.00011738296910377329,en,bright teal,83.92156862745102,-51.56862745098041,5.098039215686275,26,8
English (English),royal,"rgb(78, 59, 214)",0.36953664115934187,0.00010096629539872731,en,royal,37.05882352941175,51.96078431372549,-76.47058823529416,25,9
English (English),fireenginered,"rgb(241, 39, 37)",0.6702628892063168,0.00018313193694161666,en,fire engine red,52.15686274509806,72.35294117647064,52.94117647058824,20,14
English (English),grayishgreen,"rgb(129, 152, 121)",1.139344635547334,0.00031129634851020065,en,grayish green,60.19607843137254,-14.117647058823524,13.529411764705879,34,0
English (English),pastelyellow,"rgb(237, 235, 132)",1.1370443137605102,0.00031066784528975696,en,pastel yellow,91.37254901960786,-13.529411764705879,50.196078431372555,34,0
English (English),darknavy,"rgb(35, 40, 78)",1.3255144996968677,0.00036216243161116615,en,dark navy,17.450980392156847,10.392156862745098,-24.509803921568626,34,0
English (English),fadedgreen,"rgb(141, 200, 135)",0.8657060004477681,0.00023653169411141212,en,faded green,75.35353535353535,-31.91919191919191,26.666666666666657,30,3
English (English),dullpurple,"rgb(133, 89, 142)",1.1453263206857012,0.0003129306887119403,en,dull purple,44.44444444444442,27.67676767676767,-22.02020202020202,33,0
English (English),barbiepink,"rgb(243, 71, 169)",0.5853261977061163,0.00015992519063008645,en,barbie pink,58.333333333333336,72.70833333333334,-15,21,11
English (English),ruby,"rgb(205, 25, 70)",0.4622382714834992,0.00012629460969494519,en,ruby,44.375,66.66666666666667,23.541666666666668,23,9
English (English),blueishgreen,"rgb(66, 187, 133)",0.4977923833429905,0.00013600884790792092,en,blueish green,68.33333333333334,-46.25,17.708333333333336,25,7
English (English),rosered,"rgb(218, 44, 70)",0.43649485021935713,0.00011926088803807575,en,rose red,48.54166666666667,66.25,29.166666666666668,20,12
English (English),paleorange,"rgb(238, 166, 90)",1.0241630828913262,0.0002798259789320564,en,pale orange,73.75,18.75,49.16666666666667,28,4
English (English),eggshell,"rgb(223, 228, 190)",1.2472083227023698,0.00034076730128480056,en,eggshell,89.375,-7.916666666666667,18.125,31,1
English (English),midnightpurple,"rgb(73, 31, 107)",0.9441769968411431,0.00025797185706042167,en,midnight purple,21.875,34.79166666666667,-36.04166666666667,31,1
English (English),mutedgreen,"rgb(103, 157, 103)",0.8906026419377244,0.00024333405517424172,en,muted green,60,-29.166666666666668,22.708333333333336,32,0
English (English),tiffanyblue,"rgb(91, 216, 211)",0.4593038693924138,0.00012549286048973057,en,tiffany blue,79.78494623655914,-35.698924731182785,-7.956989247311827,21,10
English (English),blueishpurple,"rgb(109, 83, 213)",0.9622409806674889,0.0002629073717670735,en,blueish purple,44.51612903225804,43.01075268817203,-63.44086021505374,26,5
English (English),brownred,"rgb(145, 56, 38)",0.9709356015828259,0.0002652829512521383,en,brown red,35.91397849462364,36.77419354838708,29.892473118279558,30,1
English (English),olivedrab,"rgb(131, 139, 76)",1.025284245248007,0.00028013230744481076,en,olive drab,55.91397849462364,-13.118279569892469,32.68817204301074,31,0
English (English),goldenbrown,"rgb(174, 131, 43)",0.9272193651233439,0.00025333862435064045,en,golden brown,57.419354838709644,7.741935483870967,51.182795698924714,31,0
English (English),eggplantpurple,"rgb(97, 42, 105)",1.186885196626127,0.0003242855728486686,en,eggplant purple,27.31182795698924,35.053763440860195,-25.806451612903217,31,0
English (English),militarygreen,"rgb(105, 122, 63)",1.1487156037303206,0.00031385672233068875,en,military green,48.60215053763438,-16.12903225806451,29.892473118279558,31,0
English (English),mediumpurple,"rgb(158, 79, 200)",0.6818716709697139,0.0001863037352376268,en,medium purple,48.222222222222236,52.88888888888891,-49.77777777777778,23,7
English (English),ocean,"rgb(59, 122, 192)",0.36145092984177973,0.000098757084656224,en,ocean,50.222222222222236,3.111111111111111,-42.666666666666664,19,11
English (English),lightbluegreen,"rgb(101, 230, 189)",0.43530738511255845,0.00011893644401982475,en,light blue green,83.5555555555556,-45.33333333333334,9.333333333333337,19,11
English (English),bluishgreen,"rgb(57, 201, 140)",0.33256629963603634,0.00009086510919017389,en,bluish green,72.44444444444446,-51.77777777777779,19.55555555555556,21,9
English (English),amethyst,"rgb(155, 75, 195)",0.7379909913232526,0.0002016368828752057,en,amethyst,46.8888888888889,53.33333333333333,-49.33333333333334,28,2
English (English),ultramarineblue,"rgb(50, 45, 206)",0.5003750884564068,0.00013671450504273413,en,ultramarine blue,31.77777777777777,54,-80.44444444444446,19,11
English (English),purplered,"rgb(159, 46, 102)",0.8268173972256234,0.00022590639268459662,en,purple red,38.22222222222224,51.111111111111114,-6.222222222222221,29,1
English (English),sapgreen,"rgb(115, 154, 55)",0.9099092036445777,0.0002486090720340377,en,sap green,58.88888888888887,-29.111111111111114,46.000000000000014,30,0
English (English),plumpurple,"rgb(95, 40, 100)",1.0796707214983319,0.00029499200040938037,en,plum purple,26.22222222222223,34.66666666666668,-24.888888888888893,30,0
English (English),mutedblue,"rgb(79, 123, 185)",0.6405754021509596,0.0001750206016805901,en,muted blue,51.03448275862068,3.908045977011494,-37.4712643678161,25,4
English (English),puke,"rgb(169, 167, 63)",0.8316142086908449,0.00022721699691006698,en,puke,66.89655172413798,-12.873563218390801,52.4137931034483,26,3
English (English),darklilac,"rgb(155, 110, 188)",0.791450295125059,0.0002162432500341692,en,dark lilac,53.793103448275836,32.64367816091955,-34.482758620689665,27,2
English (English),iceblue,"rgb(159, 225, 238)",1.933234534593431,0.0005282061569927409,en,ice blue,85.7471264367816,-17.70114942528736,-13.103448275862071,25,4
English (English),navygreen,"rgb(97, 120, 64)",0.9461942270543711,0.0002585230128563856,en,navy green,47.58620689655172,-18.620689655172413,28.045977011494255,29,0
English (English),treegreen,"rgb(74, 146, 69)",0.6943209585659669,0.00018970517993605656,en,tree green,54.48275862068967,-38.62068965517241,33.56321839080461,29,0
English (English),coolgray,"rgb(129, 144, 160)",0.9948537240658297,0.0002718179573950355,en,cool grey,59.080459770114985,-1.8390804597701154,-10.11494252873563,29,0
English (English),darkbeige,"rgb(184, 154, 108)",0.9907905142993223,0.00027070779079216463,en,dark beige,65.28735632183911,4.8275862068965525,28.275862068965516,29,0
English (English),caramel,"rgb(191, 140, 54)",0.9803771807534448,0.0002678626176921981,en,caramel,61.83908045977016,10.804597701149426,51.49425287356323,29,0
English (English),strawberry,"rgb(241, 41, 91)",0.32655334276411163,0.00008922222479893762,en,strawberry,53.09523809523809,74.04761904761905,23.333333333333332,15,13
English (English),vomit,"rgb(163, 181, 67)",0.7421212070515948,0.00020276535711792214,en,vomit,70.23809523809527,-21.90476190476191,54.04761904761905,26,2
English (English),warmgray,"rgb(149, 139, 133)",1.1305451391826626,0.0003088921145307822,en,warm grey,58.571428571428555,2.6190476190476186,4.761904761904761,28,0
English (English),turquoisegreen,"rgb(50, 216, 156)",0.33184914844922336,0.00009066916624295722,en,turquoise green,77.53086419753086,-55.30864197530864,18.02469135802469,19,8
English (English),lightcyan,"rgb(125, 229, 231)",0.5410339434473656,0.00014782348181622014,en,light cyan,85.18518518518518,-29.876543209876534,-10.123456790123456,19,8
English (English),purplishpink,"rgb(214, 64, 203)",0.5634030328367114,0.00015393525487341847,en,purplish pink,54.32098765432097,72.83950617283949,-41.48148148148149,20,7
English (English),canaryyellow,"rgb(243, 233, 41)",0.36809100190350597,0.00010057131199549346,en,canary yellow,90.61728395061728,-15.308641975308642,83.95061728395062,13,14
English (English),turquoiseblue,"rgb(62, 211, 220)",0.30810826461661384,0.00008418258596082347,en,turquoise blue,77.77777777777777,-35.06172839506172,-15.802469135802468,14,13
English (English),bubblegum,"rgb(236, 108, 170)",1.7599352056094917,0.000480856613554506,en,bubblegum,62.96296296296294,55.80246913580246,-9.1358024691358,26,1
English (English),darkmauve,"rgb(153, 80, 117)",0.8659404161713404,0.00023659574212331712,en,dark mauve,43.95061728395062,35.06172839506173,-7.654320987654323,25,2
English (English),bluishpurple,"rgb(116, 92, 218)",0.6862540730178246,0.0001875011128464002,en,bluish purple,47.40740740740741,40.98765432098766,-61.728395061728385,25,2
English (English),purplishblue,"rgb(90, 67, 198)",0.5386790972714871,0.00014718008122171784,en,purplish blue,38.2716049382716,44.69135802469135,-65.43209876543209,24,3
English (English),auburn,"rgb(173, 84, 48)",0.8707348882380922,0.00023790570716887772,en,auburn,46.17283950617284,34.074074074074076,37.03703703703704,25,2
English (English),darkolivegreen,"rgb(86, 106, 48)",0.9124013960779608,0.00024928999892840465,en,dark olive green,41.97530864197531,-17.530864197530864,29.87654320987654,27,0
English (English),sepia,"rgb(163, 106, 49)",0.8538615065591914,0.00023329549359540753,en,sepia,49.87654320987655,17.530864197530867,40.49382716049382,27,0
English (English),darkskyblue,"rgb(59, 138, 230)",0.2884132003430279,0.00007880142085875082,en,dark sky blue,56.9230769230769,6.666666666666667,-53.333333333333336,15,11
English (English),darkfuchsia,"rgb(176, 35, 122)",0.5181903556477089,0.00014158206438461994,en,dark fuschia,41.02564102564104,61.53846153846156,-14.615384615384617,25,1
English (English),lightaqua,"rgb(118, 236, 214)",0.8487736227391133,0.00023190536140412936,en,light aqua,86.41025641025642,-38.717948717948715,0.2564102564102563,20,6
English (English),fern,"rgb(110, 176, 100)",0.650876006950573,0.00017783497457665934,en,fern,65.89743589743593,-36.15384615384616,32.05128205128206,25,1
English (English),limeyellow,"rgb(210, 242, 58)",0.3923262882930682,0.00010719297494346129,en,lime yellow,90.51282051282051,-32.56410256410257,78.4615384615385,18,8
English (English),darknavyblue,"rgb(35, 46, 77)",1.08703007480205,0.00029700275267815585,en,dark navy blue,19.487179487179493,5.641025641025641,-20.76923076923077,26,0
English (English),mutedpurple,"rgb(139, 99, 150)",0.8828500152233302,0.00024121585115391542,en,muted purple,47.69230769230769,25.8974358974359,-21.794871794871803,26,0
English (English),darkpeach,"rgb(222, 148, 119)",0.8550155727174271,0.00023361081221787632,en,dark peach,67.948717948718,24.87179487179488,26.41025641025642,26,0
English (English),lightlimegreen,"rgb(167, 245, 106)",0.5035586541708018,0.00013758433174065627,en,light lime green,89.33333333333333,-46.666666666666686,58.40000000000001,18,7
English (English),hotpurple,"rgb(197, 45, 217)",0.3146857001423277,0.00008597969949243928,en,hot purple,50.40000000000001,77.06666666666668,-55.733333333333334,20,5
English (English),rouge,"rgb(197, 59, 95)",0.5939179282068694,0.000162272657980019,en,rouge,46.666666666666686,56.800000000000026,10.933333333333335,23,2
English (English),robinsegg,"rgb(119, 207, 231)",0.367066296091326,0.00010029133772987052,en,robins egg,78.66666666666667,-20.266666666666673,-20,18,7
English (English),darkolive,"rgb(81, 91, 36)",0.883624003015285,0.00024142732322822,en,dark olive,36.800000000000026,-13.066666666666665,29.866666666666678,25,0
English (English),dustygreen,"rgb(121, 165, 111)",0.8153964180746622,0.0002227859065777766,en,dusty green,63.466666666666676,-25.33333333333334,23.20000000000001,25,0
English (English),darkforestgreen,"rgb(31, 67, 31)",0.7791421503671354,0.00021288036895276928,en,dark forest green,25.066666666666674,-21.86666666666667,17.866666666666667,25,0
English (English),chestnut,"rgb(142, 77, 43)",0.921379626937703,0.00025174306746931786,en,chestnut,40.00000000000003,24.53333333333334,32.000000000000014,25,0
English (English),cranberry,"rgb(205, 39, 92)",0.45520933636686417,0.00012437413561936184,en,cranberry,45.833333333333336,64.99999999999999,11.944444444444445,17,7
English (English),camel,"rgb(198, 147, 80)",0.6903587802227649,0.00018862261754720356,en,camel,64.44444444444446,11.944444444444445,42.222222222222214,23,1
English (English),sunflower,"rgb(240, 210, 50)",0.31546017157834844,0.00008619130370993128,en,sunflower,84.44444444444446,-4.722222222222222,76.11111111111113,14,10
English (English),vomitgreen,"rgb(136, 156, 58)",0.6657091209029096,0.00018188773795161468,en,vomit green,61.11111111111111,-21.666666666666664,47.77777777777778,22,2
English (English),redishpink,"rgb(229, 52, 104)",0.7203551394559682,0.00019681834411365256,en,redish pink,51.94444444444446,68.88888888888887,13.888888888888891,15,9
English (English),burgendy,"rgb(148, 47, 59)",0.765432936655266,0.0002091346821462476,en,burgendy,35.277777777777786,43.333333333333336,16.666666666666675,24,0
English (English),bottlegreen,"rgb(54, 98, 51)",0.7933251788734446,0.00021675551335340022,en,bottle green,37.222222222222214,-25.833333333333332,21.944444444444443,24,0
English (English),lilacpurple,"rgb(166, 129, 210)",0.7481852500520432,0.0002044221994677714,en,lilac purple,60.277777777777764,30.55555555555556,-36.66666666666667,24,0
English (English),sunfloweryellow,"rgb(243, 215, 47)",0.310046494511668,0.00008471215697040111,en,sunflower yellow,86.08695652173914,-6.376811594202897,78.55072463768116,15,8
English (English),rustorange,"rgb(220, 108, 22)",0.5426052887970332,0.0001482528111467304,en,rust orange,57.971014492753625,39.13043478260869,61.44927536231884,16,7
English (English),sapphire,"rgb(65, 72, 202)",0.40556207357514695,0.00011080930971998553,en,sapphire,37.97101449275362,38.550724637681164,-68.11594202898553,15,8
English (English),perriwinkle,"rgb(132, 143, 211)",0.5515989812875636,0.00015071010417692997,en,perriwinkle,61.15942028985507,12.46376811594203,-35.94202898550724,22,1
English (English),steel,"rgb(122, 141, 152)",0.7067731798402561,0.00019310742618586238,en,steel,57.39130434782609,-4.057971014492754,-8.405797101449275,23,0
English (English),graypink,"rgb(185, 142, 155)",0.843317802895847,0.000230414700244767,en,grey pink,63.47826086956523,18.260869565217398,-0.2898550724637681,23,0
English (English),lightolive,"rgb(159, 184, 99)",0.697394098651625,0.00019054483569716537,en,light olive,71.30434782608695,-22.318840579710145,40.28985507246376,23,0
English (English),brownyellow,"rgb(170, 146, 47)",0.6081996143479689,0.00016617475801857076,en,brown yellow,61.159420289855056,-2.028985507246377,53.04347826086957,23,0
English (English),mutedpink,"rgb(215, 138, 167)",0.7785045079699864,0.00021270614971857557,en,muted pink,66.08695652173913,33.04347826086956,-2.8985507246376816,23,0
English (English),blueishgray,"rgb(115, 140, 159)",0.7743465995263186,0.00021157010916019638,en,blueish grey,57.10144927536232,-4.347826086956522,-13.043478260869565,23,0
English (English),darksalmon,"rgb(213, 102, 97)",0.7307899220055167,0.00019966937759713577,en,dark salmon,56.66666666666667,43.33333333333334,23.636363636363637,20,2
English (English),brightviolet,"rgb(187, 56, 230)",0.2983852775853806,0.00008152603212715318,en,bright violet,50.9090909090909,74.54545454545455,-62.727272727272734,17,5
English (English),puple,"rgb(166, 49, 203)",0.4259630595008917,0.0001163833495904076,en,puple,45.15151515151516,67.87878787878788,-56.66666666666668,14,8
English (English),linegreen,"rgb(137, 243, 49)",0.20594974739512556,0.00005627042278555345,en,line green,86.96969696969697,-59.6969696969697,76.36363636363637,12,10
English (English),spearmint,"rgb(86, 210, 136)",0.3773031640098217,0.00010308829617754694,en,spearmint,76.06060606060605,-51.212121212121204,26.96969696969697,16,6
English (English),acidgreen,"rgb(157, 238, 52)",0.2784486773569579,0.00007607887359479725,en,acid green,86.36363636363636,-50.90909090909091,75.15151515151514,14,8
English (English),cadetblue,"rgb(75, 121, 170)",0.5051072508288762,0.0001380074455816602,en,cadet blue,49.69696969696971,-1.2121212121212122,-30.606060606060606,20,2
English (English),lightskyblue,"rgb(139, 219, 243)",0.5607907340726025,0.0001532215120416947,en,light sky blue,83.33333333333334,-18.787878787878785,-19.090909090909093,15,7
English (English),crimsonred,"rgb(202, 27, 50)",0.48409178806846914,0.000132265515865702,en,crimson red,43.63636363636365,64.84848484848486,34.54545454545456,19,3
English (English),burntyellow,"rgb(215, 172, 42)",0.4607033701022391,0.00012587523773285224,en,burnt yellow,72.42424242424241,3.6363636363636354,66.96969696969695,16,6
English (English),greenapple,"rgb(102, 221, 67)",0.2840823476320951,0.00007761812776833202,en,green apple,79.09090909090907,-60.6060606060606,62.424242424242436,14,8
English (English),violetblue,"rgb(84, 53, 206)",0.30868820739825714,0.00008434104027274788,en,violet blue,35.75757575757577,53.63636363636365,-74.24242424242425,19,3
English (English),rustyorange,"rgb(207, 97, 26)",0.5112360602994734,0.00013968198368838076,en,rusty orange,53.93939393939394,40.00000000000001,56.36363636363638,16,6
English (English),brightmagenta,"rgb(236, 44, 209)",0.3252660433456198,0.00008887050364634423,en,bright magenta,56.36363636363636,83.63636363636365,-41.515151515151516,20,2
English (English),palered,"rgb(217, 90, 91)",0.5807972604395847,0.0001586877760763893,en,pale red,54.84848484848484,49.69696969696971,24.848484848484848,19,3
English (English),darkrose,"rgb(194, 75, 114)",0.5568170753227677,0.000152135812929718,en,dark rose,49.09090909090911,50.90909090909092,2.727272727272727,20,2
English (English),verydarkgreen,"rgb(31, 58, 37)",0.8236484794760737,0.0002250405681628617,en,very dark green,21.818181818181813,-16.060606060606055,10.303030303030301,22,0
English (English),coolgreen,"rgb(73, 194, 124)",0.38490547348430654,0.00010516542991374498,en,cool green,70.60606060606061,-49.696969696969695,25.757575757575754,18,4
English (English),lighttan,"rgb(226, 208, 154)",0.7177536164599362,0.00019610754548085693,en,light tan,83.63636363636363,-1.515151515151515,29.09090909090909,22,0
English (English),yellowgold,"rgb(232, 196, 50)",0.28559450697718464,0.00007803128605934009,en,yellow gold,79.99999999999999,-0.9523809523809523,72.06349206349206,12,9
English (English),softblue,"rgb(74, 136, 205)",0.33099141224887824,0.00009043481208985746,en,soft blue,55.55555555555555,1.587301587301587,-41.58730158730158,16,5
English (English),dullyellow,"rgb(222, 214, 79)",0.4275996931880183,0.00011683051726448591,en,dull yellow,84.12698412698411,-13.333333333333334,65.07936507936508,19,2
English (English),dullorange,"rgb(231, 135, 56)",0.5720581889131232,0.00015630005161560746,en,dull orange,65.39682539682542,30.793650793650798,55.873015873015866,16,5
English (English),violetpurple,"rgb(156, 67, 192)",0.5287080176836663,0.00014445574253652086,en,violet purple,45.396825396825406,56.5079365079365,-49.841269841269835,17,4
English (English),fadedblue,"rgb(108, 145, 193)",0.5618473392893885,0.00015351020199163624,en,faded blue,59.36507936507937,-0.31746031746031783,-28.88888888888889,17,4
English (English),softpink,"rgb(228, 144, 199)",1.0764595450554473,0.00029411462979657036,en,soft pink,69.84126984126985,39.682539682539684,-14.920634920634924,20,1
English (English),darkyellowgreen,"rgb(122, 145, 35)",0.5352766455962343,0.0001462504496164575,en,dark yellow green,56.5079365079365,-23.49206349206349,51.74603174603174,20,1
English (English),avocadogreen,"rgb(150, 191, 86)",0.5529450738110251,0.0001510778890194058,en,avocado green,72.3809523809524,-30.158730158730158,47.61904761904761,21,0
English (English),burntred,"rgb(171, 55, 45)",0.5878333682360759,0.00016061020990056722,en,burnt red,40.63492063492063,46.66666666666667,32.380952380952394,21,0
English (English),khakigreen,"rgb(133, 149, 78)",0.7112701875823892,0.00019433611682578947,en,khaki green,59.04761904761905,-17.142857142857142,35.23809523809524,21,0
English (English),seaweed,"rgb(83, 126, 70)",1.5462736089606135,0.00042247912813131526,en,seaweed,48.57142857142857,-26.349206349206344,26.031746031746028,21,0
English (English),shamrock,"rgb(62, 198, 68)",0.3052040255122027,0.00008338907800879858,en,shamrock,70.66666666666666,-61.33333333333333,52.66666666666667,18,2
English (English),lightneongreen,"rgb(122, 250, 127)",0.4109523206548545,0.00011228205482373077,en,light neon green,89.00000000000004,-59.666666666666664,48,14,6
English (English),lightlime,"rgb(187, 245, 141)",0.4410693711543949,0.00012051075714600955,en,light lime,90.66666666666669,-36.00000000000001,44.000000000000014,15,5
English (English),darklimegreen,"rgb(118, 208, 44)",0.2761189029578893,0.00007544232321253809,en,dark lime green,75.66666666666666,-52.333333333333336,67,15,5
English (English),robineggblue,"rgb(96, 204, 214)",0.33662043882576814,0.0000919727974933793,en,robin egg blue,76.33333333333333,-28.000000000000004,-14.333333333333334,14,6
English (English),darkindigo,"rgb(61, 47, 103)",0.6139791174537194,0.00016775385722779223,en,dark indigo,23.66666666666667,21.333333333333332,-30.999999999999993,19,1
English (English),verydarkblue,"rgb(37, 31, 93)",0.5554828133230629,0.00015177126047078227,en,very dark blue,16.33333333333333,22.333333333333336,-36.000000000000014,17,3
English (English),electricpink,"rgb(234, 58, 205)",0.31297368677257537,0.00008551193627665996,en,electric pink,57.00000000000001,79.33333333333334,-38,16,4
English (English),coralpink,"rgb(241, 96, 101)",0.6252829574332895,0.00017084233809652724,en,coral pink,60.00000000000003,56.00000000000001,26.666666666666675,19,1
English (English),rubyred,"rgb(199, 33, 68)",0.36683649303629384,0.00010022855000991637,en,ruby red,43.666666666666664,63.33333333333335,23.66666666666667,16,4
English (English),muave,"rgb(165, 95, 124)",0.6835708804966983,0.00018676800013570996,en,muave,48.99999999999999,32.00000000000001,-3.6666666666666687,20,0
English (English),fadedpurple,"rgb(148, 117, 162)",0.6722122804179619,0.00018366455749124647,en,faded purple,53.66666666666665,20.666666666666668,-19.666666666666668,20,0
English (English),bluishgray,"rgb(135, 153, 166)",0.635240083606643,0.00017356286437339975,en,bluish grey,62.33333333333334,-3.666666666666667,-9.000000000000002,20,0
English (English),mustardgreen,"rgb(172, 181, 50)",0.5088374225562733,0.00013902661818477417,en,mustard green,70.99999999999999,-19.33333333333334,61.66666666666668,20,0
English (English),lightolivegreen,"rgb(166, 184, 95)",0.6864640297969796,0.0001875584780866065,en,light olive green,71.66666666666666,-20.000000000000004,42.666666666666664,20,0
English (English),avocado,"rgb(154, 185, 91)",0.5947271247868509,0.00016249374994176257,en,avocado,71.00000000000001,-25.33333333333334,43.66666666666668,20,0
English (English),mudbrown,"rgb(131, 99, 48)",0.6918700481529237,0.00018903553228221965,en,mud brown,44.333333333333336,6.666666666666667,33.666666666666664,20,0
English (English),lightyellowgreen,"rgb(198, 245, 110)",0.4638054426658014,0.00012672279854256872,en,light yellow green,90.87719298245614,-35.08771929824562,58.94736842105263,14,5
English (English),melon,"rgb(203, 199, 118)",0.44142098945099084,0.00012060682771884998,en,melon,78.94736842105264,-10.175438596491228,41.05263157894737,15,4
English (English),neonteal,"rgb(56, 243, 204)",0.1682617376415822,0.00004597315236108804,en,neon teal,86.66666666666667,-54.03508771929825,5.964912280701754,15,4
English (English),fuchsiapink,"rgb(233, 61, 174)",0.29174754258642605,0.00007971244332962462,en,fuchsia pink,55.789473684210506,74.03508771929826,-22.10526315789474,15,4
English (English),greenish,"rgb(133, 204, 120)",0.6156864113401836,0.00016822033096726335,en,greenish,75.78947368421055,-38.59649122807017,35.08771929824561,17,2
English (English),brownorange,"rgb(204, 115, 34)",0.42678458392394375,0.0001166078098152852,en,brown orange,57.19298245614034,29.473684210526315,55.78947368421051,18,1
English (English),carnationpink,"rgb(243, 151, 185)",0.7012362715077464,0.00019159460970157008,en,carnation pink,72.63157894736842,38.94736842105263,-3.1578947368421058,19,0
English (English),oceangreen,"rgb(75, 173, 128)",0.38425877125529295,0.00010498873531565384,en,ocean green,64.21052631578948,-39.649122807017555,14.736842105263154,17,2
English (English),junglegreen,"rgb(75, 136, 59)",1.4178467986519656,0.00038738983569725844,en,jungle green,51.22807017543859,-35.438596491228076,35.08771929824561,19,0
English (English),oxblood,"rgb(131, 40, 35)",0.46101762891027265,0.0001259611007951565,en,oxblood,30.52631578947369,38.59649122807017,24.912280701754383,19,0
English (English),powderpink,"rgb(236, 165, 198)",0.6374225086297907,0.00017415915536333083,en,powder pink,75.43859649122811,30.877192982456137,-6.315789473684212,19,0
English (English),deepviolet,"rgb(94, 35, 121)",0.5146260543035194,0.00014060821155833866,en,deep violet,26.66666666666666,41.05263157894737,-37.19298245614035,18,1
English (English),purplebrown,"rgb(107, 62, 75)",0.908686594094352,0.0002482750257088394,en,purple brown,31.929824561403507,21.754385964912277,0.7017543859649122,19,0
English (English),grayishbrown,"rgb(144, 126, 111)",0.7568521440354041,0.00020679020328836183,en,greyish brown,54.03508771929825,4.56140350877193,10.87719298245614,19,0
English (English),warmbrown,"rgb(135, 75, 29)",0.6459526845468226,0.00017648980452098984,en,warm brown,38.24561403508772,21.754385964912274,36.842105263157904,19,0
English (English),chartruese,"rgb(192, 214, 82)",0.21145302384962983,0.00005777405023213931,en,chartruese,81.85185185185183,-25.555555555555554,60.74074074074074,12,6
English (English),verylightgreen,"rgb(177, 246, 172)",0.5225832170153163,0.00014278229973096077,en,very light green,90.7407407407407,-35.18518518518518,28.518518518518512,17,1
English (English),primaryblue,"rgb(50, 72, 222)",0.18049649081952618,0.000049315981098231205,en,primary blue,38.888888888888886,44.07407407407407,-78.14814814814815,15,3
English (English),honey,"rgb(229, 169, 43)",0.3210355166116761,0.00008771462202504814,en,honey,72.96296296296296,11.481481481481485,67.77777777777779,12,6
English (English),vibrantpurple,"rgb(141, 40, 216)",0.27429620556216805,0.00007494431845960877,en,vibrant purple,41.48148148148148,69.25925925925927,-70.37037037037037,15,3
